Date,Open,High,Low,Close,Adj Close,Volume,Daliy Return
2017/1/25,30.105,30.525,30.07,30.469999,28.907455,129510400,1.015920613
2017/1/26,30.4175,30.610001,30.4,30.485001,28.921686,105350400,1.000492353
2017/1/27,30.535,30.5875,30.4,30.487499,28.924057,82251600,1.000081942
2017/1/30,30.2325,30.407499,30.165001,30.407499,28.848156,121510000,0.997375974
2017/1/31,30.2875,30.3475,30.155001,30.3375,28.78175,196804000,0.997697969
2017/2/1,31.7575,32.622501,31.752501,32.1875,30.536879,447940000,1.060980635
2017/2/2,31.995001,32.3475,31.945,32.1325,30.484697,134841600,0.998291262
2017/2/3,32.077499,32.297501,32.040001,32.27,30.61515,98029200,1.004279157
2017/2/6,32.282501,32.625,32.224998,32.572498,30.902138,107383600,1.00937397
2017/2/7,32.634998,33.022499,32.612499,32.8825,31.196234,152735200,1.009517293
2017/2/8,32.837502,33.055,32.805,33.009998,31.317196,92016400,1.003877382
2017/2/9,32.912498,33.112499,32.779999,33.105,31.543493,113399600,1.002877977
2017/2/10,33.115002,33.235001,33.012501,33.029999,31.472033,80262000,0.997734451
2017/2/13,33.27,33.455002,33.1875,33.322498,31.750734,92141600,1.008855556
2017/2/14,33.3675,33.772499,33.3125,33.755001,32.162846,132904800,1.012979309
2017/2/15,33.880001,34.067501,33.654999,33.877499,32.279568,142492400,1.003629033
2017/2/16,33.9175,33.974998,33.709999,33.837502,32.241451,90338400,0.998819364
2017/2/17,33.775002,33.9575,33.775002,33.93,32.32959,88792800,1.002733594
2017/2/21,34.057499,34.1875,33.994999,34.174999,32.563034,98028800,1.007220719
2017/2/22,34.107498,34.279999,34.0275,34.2775,32.660694,83347600,1.002999298
2017/2/23,34.345001,34.369999,34.075001,34.1325,32.522533,83152800,0.99576982
2017/2/24,33.977501,34.165001,33.82,34.165001,32.553505,87106400,1.000952201
2017/2/27,34.285,34.360001,34.07,34.232498,32.617813,81029600,1.001975618
2017/2/28,34.27,34.360001,34.174999,34.247501,32.632114,93931600,1.000438268
2017/3/1,34.4725,35.037498,34.400002,34.947498,33.299088,145658400,1.02043936
2017/3/2,35,35.07,34.689999,34.740002,33.101376,104844000,0.994062636
2017/3/3,34.695,34.9575,34.647499,34.945,33.296707,84432400,1.005900921
2017/3/6,34.842499,34.942501,34.650002,34.834999,33.191895,87000000,0.996852168
2017/3/7,34.764999,34.994999,34.697498,34.880001,33.234776,69785200,1.001291862
2017/3/8,34.737499,34.950001,34.705002,34.75,33.110909,74828800,0.996272907
2017/3/9,34.685001,34.697498,34.262501,34.669998,33.034672,88623600,0.997697784
2017/3/10,34.8125,34.84,34.66,34.785,33.144257,78451200,1.003317047
2017/3/13,34.712502,34.857498,34.705002,34.799999,33.158543,69686800,1.000431192
2017/3/14,34.825001,34.912498,34.709999,34.747501,33.108528,61236400,0.998491437
2017/3/15,34.852501,35.1875,34.7575,35.115002,33.458694,102767200,1.010576329
2017/3/16,35.18,35.255001,35.064999,35.172501,33.51347,76928000,1.001637448
2017/3/17,35.25,35.25,34.9725,34.997501,33.346737,175540000,0.995024522
2017/3/20,35.099998,35.375,35.057499,35.365002,33.696899,86168000,1.010500778
2017/3/21,35.5275,35.700001,34.932499,34.959999,33.311001,158119600,0.988547915
2017/3/22,34.962502,35.400002,34.939999,35.355,33.68737,103440800,1.011298656
2017/3/23,35.314999,35.395,35.1525,35.23,33.56826,81385200,0.996464432
2017/3/24,35.375,35.435001,35.087502,35.16,33.501568,89582400,0.998013057
2017/3/27,34.8475,35.305,34.654999,35.220001,33.558743,94300400,1.001706513
2017/3/28,35.227501,36.009998,35.154999,35.950001,34.254307,133499200,1.020726859
2017/3/29,35.919998,36.122501,35.797501,36.029999,34.330524,116760000,1.002225257
2017/3/30,36.047501,36.125,35.875,35.982498,34.285263,84829200,0.998681626
2017/3/31,35.93,36.067501,35.752499,35.915001,34.220959,78646800,0.998124171
2017/4/3,35.927502,36.029999,35.762501,35.924999,34.230484,79942800,1.000278379
2017/4/4,35.8125,36.2225,35.7925,36.192501,34.485367,79565600,1.007446124
2017/4/5,36.055,36.365002,35.952499,36.005001,34.306713,110871600,0.994819369
2017/4/6,36.072498,36.130001,35.862499,35.915001,34.220959,84596000,0.997500347
2017/4/7,35.932499,36.044998,35.817501,35.834999,34.144726,66688800,0.997772463
2017/4/10,35.900002,35.970001,35.724998,35.7925,34.104233,75733600,0.998814037
2017/4/11,35.735001,35.837502,35.014999,35.407501,33.737396,121517600,0.989243585
2017/4/12,35.400002,35.537498,35.252499,35.450001,33.777882,81400000,1.001200311
2017/4/13,35.477501,35.595001,35.262501,35.262501,33.599232,71291600,0.994710861
2017/4/17,35.369999,35.470001,35.217499,35.4575,33.785034,66328400,1.005529925
2017/4/18,35.352501,35.509998,35.2775,35.299999,33.634968,58790000,0.995558034
2017/4/19,35.470001,35.5,35.112499,35.169998,33.511097,69313600,0.996317252
2017/4/20,35.305,35.73,35.290001,35.610001,33.93034,93278400,1.012510749
2017/4/21,35.610001,35.669998,35.462502,35.567501,33.889851,69283600,0.998806515
2017/4/24,35.875,35.987499,35.794998,35.91,34.216194,68537200,1.009629549
2017/4/25,35.977501,36.224998,35.967499,36.1325,34.428196,75486000,1.006196046
2017/4/26,36.1175,36.150002,35.845001,35.919998,34.225719,80164800,0.994118813
2017/4/27,35.98,36.040001,35.827499,35.947498,34.251919,56985200,1.00076559
2017/4/28,36.022499,36.075001,35.817501,35.912498,34.218575,83441600,0.999026358
2017/5/1,36.275002,36.799999,36.240002,36.645,34.916527,134411600,1.020396855
2017/5/2,36.884998,37.022499,36.709999,36.877499,35.13805,181408800,1.006344631
2017/5/3,36.397499,36.872501,36.067501,36.764999,35.030865,182788000,0.996949359
2017/5/4,36.630001,36.785,36.452499,36.6325,34.904613,93487600,0.996396056
2017/5/5,36.689999,37.244999,36.689999,37.240002,35.483456,109310800,1.016583689
2017/5/8,37.2575,38.424999,37.2575,38.252499,36.4482,195009600,1.027188425
2017/5/9,38.467499,38.720001,38.362499,38.497501,36.681641,156521600,1.006404863
2017/5/10,38.407501,38.485001,38.0275,38.314999,36.507751,103222800,0.995259381
2017/5/11,38.112499,38.517502,38.077499,38.487499,36.823475,109020400,1.004502153
2017/5/12,38.674999,39.105,38.6675,39.025002,37.337746,130108000,1.013965652
2017/5/15,39.002499,39.162498,38.762501,38.924999,37.242069,104038800,0.997437463
2017/5/16,38.985001,39.014999,38.68,38.8675,37.18705,80194000,0.998522826
2017/5/17,38.400002,38.642502,37.427502,37.5625,35.938477,203070800,0.966424391
2017/5/18,37.817501,38.334999,37.782501,38.134998,36.486221,134272800,1.015241211
2017/5/19,38.345001,38.494999,38.157501,38.264999,36.6106,107843200,1.003408968
2017/5/22,38.5,38.645,38.227501,38.497501,36.833046,91865600,1.006076101
2017/5/23,38.724998,38.724998,38.327499,38.450001,36.787601,79675600,0.998766154
2017/5/24,38.459999,38.5425,38.1675,38.334999,36.677582,76712000,0.997009051
2017/5/25,38.432499,38.587502,38.2575,38.467499,36.80434,76942400,1.003456372
2017/5/26,38.5,38.560001,38.327499,38.4025,36.742161,87710400,0.998310288
2017/5/30,38.355,38.607498,38.3325,38.4175,36.756512,80507600,1.0003906
2017/5/31,38.4925,38.5425,38.095001,38.189999,36.538845,97804800,0.994078194
2017/6/1,38.2925,38.3325,38.055,38.294998,36.639305,65616400,1.002749385
2017/6/2,38.395,38.862499,38.2225,38.862499,37.18227,111082800,1.014819194
2017/6/5,38.584999,38.612499,38.365002,38.482498,36.818695,101326800,0.99022191
2017/6/6,38.474998,38.952499,38.445,38.612499,36.943081,106499600,1.003378185
2017/6/7,38.755001,38.994999,38.619999,38.842499,37.163132,84278400,1.00595662
2017/6/8,38.8125,38.884998,38.599998,38.747501,37.072239,85003200,0.997554277
2017/6/9,38.797501,38.797501,36.505001,37.244999,35.634693,259530800,0.961223254
2017/6/12,36.435001,36.522499,35.627499,36.355,34.78318,289229200,0.976104201
2017/6/13,36.790001,36.862499,36.287498,36.647499,35.063038,136661600,1.008045633
2017/6/14,36.875,36.875,35.959999,36.290001,34.720989,126124800,0.990244955
2017/6/15,35.830002,36.119999,35.552502,36.072498,34.51289,128661600,0.994006531
2017/6/16,35.945,36.125,35.549999,35.567501,34.029736,201444400,0.986000498
2017/6/19,35.915001,36.685001,35.915001,36.584999,35.003239,130165600,1.02860752
2017/6/20,36.717499,36.717499,36.235001,36.252499,34.685108,99600400,0.990911576
2017/6/21,36.380001,36.517502,36.1525,36.467499,34.890816,85063200,1.005930626
2017/6/22,36.442501,36.674999,36.279999,36.407501,34.83342,76425200,0.998354754
2017/6/23,36.282501,36.790001,36.2775,36.57,34.988884,141757600,1.004463338
2017/6/26,36.7925,37.07,36.345001,36.455002,34.87886,102769600,0.996855401
2017/6/27,36.252499,36.540001,35.904999,35.932499,34.378944,99047600,0.985667179
2017/6/28,36.122501,36.5275,35.790001,36.4575,34.881248,88329600,1.014610757
2017/6/29,36.177502,36.282501,35.57,35.919998,34.366989,125997600,0.985256751
2017/6/30,36.112499,36.240002,35.945,36.005001,34.448315,92096400,1.002366453
2017/7/3,36.220001,36.325001,35.775002,35.875,34.323929,57111200,0.996389363
2017/7/5,35.922501,36.197498,35.68,36.022499,34.465057,86278400,1.00411147
2017/7/6,35.755001,35.875,35.602501,35.682499,34.139759,96515200,0.990561454
2017/7/7,35.724998,36.1875,35.724998,36.044998,34.486584,76806800,1.010159014
2017/7/10,36.0275,36.487499,35.842499,36.264999,34.697067,84362400,1.00610351
2017/7/11,36.182499,36.462502,36.095001,36.3825,34.80949,79127200,1.003240066
2017/7/12,36.467499,36.544998,36.205002,36.435001,34.859726,99538000,1.001443029
2017/7/13,36.375,37.122501,36.360001,36.942501,35.345287,100797600,1.013928914
2017/7/14,36.9925,37.3325,36.8325,37.259998,35.649052,80528400,1.008594356
2017/7/17,37.205002,37.724998,37.142502,37.389999,35.773434,95174000,1.003489023
2017/7/18,37.299999,37.532501,37.1675,37.52,35.897812,71475200,1.003476892
2017/7/19,37.619999,37.855,37.487499,37.755001,36.122654,83692000,1.006263353
2017/7/20,37.875,37.935001,37.547501,37.584999,35.959999,68974800,0.995497232
2017/7/21,37.497501,37.610001,37.220001,37.567501,35.943256,105010400,0.999534442
2017/7/24,37.645,38.110001,37.474998,38.022499,36.378593,85972800,1.012111479
2017/7/25,37.950001,38.459999,37.950001,38.185001,36.534061,75415600,1.004273838
2017/7/26,38.337502,38.482498,38.264999,38.365002,36.706284,63124000,1.004713919
2017/7/27,38.4375,38.497501,36.825001,37.639999,36.012627,129905200,0.98110249
2017/7/28,37.4725,37.557499,37.297501,37.375,35.759083,68854800,0.992959644
2017/7/31,37.474998,37.5825,37.032501,37.182499,35.574905,79383600,0.994849472
2017/8/1,37.275002,37.555,37.102501,37.512501,35.890636,141474400,1.008875197
2017/8/2,39.82,39.9375,39.040001,39.285,37.586502,279747200,1.047250888
2017/8/3,39.262501,39.302502,38.755001,38.892502,37.210976,108389200,0.99000896
2017/8/4,39.017502,39.349998,38.922501,39.0975,37.407112,82239600,1.005270887
2017/8/7,39.264999,39.73,39.1675,39.702499,37.985954,87481200,1.01547411
2017/8/8,39.650002,40.4575,39.567501,40.02,38.289726,144823600,1.007997003
2017/8/9,39.814999,40.317501,39.7775,40.264999,38.524132,104526000,1.006121914
2017/8/10,39.974998,40,38.657501,38.830002,37.297066,163217200,0.964361181
2017/8/11,39.150002,39.642502,39.017502,39.369999,37.81575,105028400,1.013906695
2017/8/14,39.830002,40.052502,39.6875,39.962502,38.384861,88490800,1.015049607
2017/8/15,40.165001,40.549999,40.035,40.400002,38.80508,117862000,1.010947763
2017/8/16,40.485001,40.627499,40.037498,40.237499,38.649002,110686400,0.995977649
2017/8/17,40.130001,40.177502,39.459999,39.465,37.906998,111762400,0.980801516
2017/8/18,39.465,39.875,39.18,39.375,37.82056,109712400,0.997719498
2017/8/21,39.375,39.4725,38.7775,39.302502,37.750916,105474000,0.998158781
2017/8/22,39.557499,40,39.505001,39.945,38.368046,86418400,1.016347509
2017/8/23,39.767502,40.1175,39.720001,39.994999,38.416069,77596400,1.001251696
2017/8/24,40.107498,40.185001,39.637501,39.817501,38.245575,79275600,0.995561995
2017/8/25,39.912498,40.139999,39.817501,39.965,38.38726,101920400,1.003704376
2017/8/28,40.035,40.5,39.982498,40.3675,38.773869,103864000,1.010071312
2017/8/29,40.025002,40.779999,40,40.727501,39.119656,118067600,1.00891809
2017/8/30,40.950001,40.9725,40.6525,40.837502,39.225315,109078400,1.002700902
2017/8/31,40.91,41.130001,40.869999,41,39.381397,107140400,1.003979137
2017/9/1,41.200001,41.235001,40.907501,41.012501,39.39341,66364400,1.000304902
2017/9/5,40.9375,41.0625,40.139999,40.52,38.920349,117874000,0.987991442
2017/9/6,40.677502,40.747501,40.130001,40.477501,38.879524,86606800,0.99895116
2017/9/7,40.522499,40.560001,40.09,40.314999,38.723442,87714000,0.995985375
2017/9/8,40.215,40.287498,39.6325,39.657501,38.091904,114446000,0.983690983
2017/9/11,40.125,40.512501,39.9725,40.375,38.781078,126323200,1.018092391
2017/9/12,40.6525,40.990002,39.692501,40.215,38.627396,286856000,0.996037152
2017/9/13,39.967499,39.990002,39.477501,39.912498,38.336834,179629600,0.992477881
2017/9/14,39.747501,39.849998,39.522499,39.57,38.007851,95042800,0.991418778
2017/9/15,39.6175,40.2425,39.5,39.970001,38.392063,196458400,1.010108693
2017/9/18,40.0275,40.125,39.5,39.6675,38.101501,113077600,0.992431799
2017/9/19,39.877499,39.942501,39.610001,39.682499,38.11591,83242400,1.000378118
2017/9/20,39.474998,39.564999,38.4575,39.017502,37.477169,211805600,0.983242058
2017/9/21,38.950001,38.950001,38.1875,38.3475,36.833611,150046800,0.982828168
2017/9/22,37.884998,38.067501,37.639999,37.9725,36.473415,186581600,0.990221005
2017/9/25,37.497501,37.9575,37.290001,37.637501,36.151646,177549200,0.991177852
2017/9/26,37.945,38.48,37.922501,38.285,36.773579,146640000,1.01720356
2017/9/27,38.450001,38.68,38.384998,38.557499,37.035324,102016800,1.007117644
2017/9/28,38.4725,38.57,38.174999,38.32,36.807201,88022000,0.993840394
2017/9/29,38.302502,38.532501,38,38.529999,37.008904,105199200,1.005480141
2017/10/2,38.564999,38.612499,38.18,38.452499,36.934471,74795200,0.99798858
2017/10/3,38.502499,38.772499,38.477501,38.619999,37.09536,64921200,1.004356024
2017/10/4,38.407501,38.465,38.115002,38.369999,36.855228,80655200,0.99352667
2017/10/5,38.544998,38.860001,38.512501,38.8475,37.313873,85135200,1.012444645
2017/10/6,38.7425,38.872501,38.639999,38.825001,37.292255,69630400,0.999420838
2017/10/9,38.952499,39.182499,38.872501,38.959999,37.421932,65051600,1.003477089
2017/10/10,39.014999,39.5,38.775002,38.974998,37.436337,62468000,1.000384985
2017/10/11,38.9925,39.244999,38.9375,39.137501,37.592426,67622400,1.004169417
2017/10/12,39.087502,39.342499,38.932499,39,37.460361,64500400,0.99648672
2017/10/13,39.182499,39.32,39.102501,39.247501,37.69809,65576800,1.006346179
2017/10/16,39.474998,40,39.412498,39.970001,38.392063,96486000,1.018408815
2017/10/17,39.945,40.217499,39.807499,40.1175,38.533737,75989200,1.003690243
2017/10/18,40.105,40.177502,39.900002,39.939999,38.363247,65496800,0.995575472
2017/10/19,39.1875,39.27,38.755001,38.994999,37.455551,170336800,0.976339509
2017/10/20,39.1525,39.4375,38.990002,39.0625,37.52039,95896400,1.001731017
2017/10/23,39.2225,39.422501,38.875,39.0425,37.501179,87937200,0.999488
2017/10/24,39.072498,39.355,39.049999,39.275002,37.724499,71028800,1.0059551
2017/10/25,39.227501,39.387501,38.817501,39.102501,37.558807,84828400,0.995607868
2017/10/26,39.307499,39.4575,39.195,39.352501,37.798935,68002000,1.006393453
2017/10/27,39.822498,40.900002,39.674999,40.762501,39.153267,177816800,1.035829997
2017/10/30,40.9725,42.017502,40.93,41.68,40.034557,178803200,1.022508408
2017/10/31,41.974998,42.412498,41.735001,42.259998,40.591652,144187200,1.013915499
2017/11/1,42.467499,42.485001,41.4025,41.7225,40.075378,134551200,0.987281164
2017/11/2,41.650002,42.125,41.32,42.0275,40.36834,165573600,1.007310204
2017/11/3,43.5,43.564999,42.779999,43.125,41.422508,237594400,1.026113854
2017/11/6,43.092499,43.747501,42.93,43.5625,41.842739,140105200,1.010144928
2017/11/7,43.477501,43.8125,43.400002,43.702499,41.977203,97446000,1.00321375
2017/11/8,43.665001,44.060001,43.5825,44.060001,42.320599,97638000,1.008180356
2017/11/9,43.7775,44.025002,43.285,43.970001,42.23415,117930400,0.997957331
2017/11/10,43.7775,43.845001,43.567501,43.6675,42.094368,100582000,0.993120287
2017/11/13,43.375,43.625,43.349998,43.4925,41.925674,67928400,0.995992443
2017/11/14,43.259998,43.369999,42.794998,42.834999,41.291862,99130000,0.984882428
2017/11/15,42.4925,42.580002,42.095001,42.27,40.747211,116632400,0.986809875
2017/11/16,42.794998,42.967499,42.575001,42.775002,41.234024,94550000,1.011947055
2017/11/17,42.759998,42.8475,42.41,42.537498,41.005077,87598000,0.994447598
2017/11/20,42.572498,42.639999,42.389999,42.494999,40.964115,65049600,0.999000905
2017/11/21,42.695,43.424999,42.695,43.285,41.725651,100525200,1.018590446
2017/11/22,43.34,43.75,43.262501,43.740002,42.164257,102355600,1.010511771
2017/11/24,43.775002,43.875,43.662498,43.7425,42.166676,56106800,1.00005711
2017/11/27,43.762501,43.77,43.334999,43.522499,41.954594,82867200,0.994970544
2017/11/28,43.575001,43.717499,42.965,43.267502,41.708782,105715200,0.99414103
2017/11/29,43.157501,43.23,41.790001,42.369999,40.843628,166665600,0.97925688
2017/11/30,42.607498,43.035,42.110001,42.962502,41.414772,166108800,1.013984022
2017/12/1,42.487499,42.9175,42.125,42.762501,41.221973,159037200,0.995344754
2017/12/4,43.119999,43.154999,42.407501,42.450001,40.920731,130169600,0.992692195
2017/12/5,42.264999,42.880001,42.099998,42.41,40.882164,109400800,0.999057691
2017/12/6,41.875,42.549999,41.615002,42.252499,40.73035,114240000,0.99628623
2017/12/7,42.2575,42.610001,42.227501,42.330002,40.805065,102693200,1.001834282
2017/12/8,42.622501,42.75,42.205002,42.342499,40.817101,93420800,1.000295228
2017/12/11,42.299999,43.2225,42.197498,43.1675,41.612385,141095200,1.019483994
2017/12/12,43.037498,43.0975,42.865002,42.924999,41.37862,77636800,0.994382325
2017/12/13,43.125,43.384998,43,43.067501,41.515987,95273600,1.00331979
2017/12/14,43.099998,43.282501,42.912498,43.055,41.503937,81906000,0.999709735
2017/12/15,43.407501,43.5425,43.115002,43.4925,41.925674,160677200,1.010161421
2017/12/18,43.720001,44.299999,43.715,44.105,42.516113,117684400,1.014082888
2017/12/19,43.7575,43.8475,43.522499,43.634998,42.063038,109745600,0.989343566
2017/12/20,43.717499,43.855,43.3125,43.587502,42.017254,93902400,0.998911516
2017/12/21,43.5425,44.005001,43.525002,43.752499,42.176311,83799600,1.00378542
2017/12/22,43.669998,43.855,43.625,43.752499,42.176311,65397600,1
2017/12/26,42.700001,42.8675,42.419998,42.642502,41.106304,132742000,0.974630089
2017/12/27,42.525002,42.695,42.427502,42.650002,41.113533,85992800,1.000175881
2017/12/28,42.75,42.962502,42.619999,42.77,41.229214,65920800,1.002813552
2017/12/29,42.630001,42.647499,42.305,42.307499,40.783367,103999600,0.989186322
2018/1/2,42.540001,43.075001,42.314999,43.064999,41.51358,102223600,1.017904627
2018/1/3,43.1325,43.637501,42.990002,43.057499,41.506344,118071600,0.999825845
2018/1/4,43.134998,43.3675,43.02,43.2575,41.699139,89738400,1.004644975
2018/1/5,43.360001,43.842499,43.262501,43.75,42.173893,94640000,1.011385309
2018/1/8,43.587502,43.9025,43.482498,43.587502,42.017254,82271200,0.99628576
2018/1/9,43.637501,43.764999,43.352501,43.5825,42.012432,86336000,0.999885242
2018/1/10,43.290001,43.575001,43.25,43.572498,42.002796,95839600,0.999770504
2018/1/11,43.647499,43.872501,43.622501,43.82,42.241379,74670800,1.005680234
2018/1/12,44.044998,44.34,43.912498,44.272499,42.677582,101672400,1.010326312
2018/1/16,44.474998,44.8475,44.035,44.047501,42.460686,118263600,0.994917883
2018/1/17,44.037498,44.8125,43.767502,44.775002,43.16198,137547200,1.016516283
2018/1/18,44.842499,45.025002,44.5625,44.814999,43.200535,124773600,1.000893289
2018/1/19,44.6525,44.895,44.352501,44.615002,43.007744,129700400,0.995537275
2018/1/22,44.325001,44.445,44.150002,44.25,42.655895,108434400,0.991818851
2018/1/23,44.325001,44.860001,44.205002,44.259998,42.665524,130756400,1.000225944
2018/1/24,44.3125,44.325001,43.299999,43.555,41.985931,204420400,0.984071441
2018/1/25,43.627499,43.737499,42.6325,42.7775,41.236435,166116000,0.982149007
2018/1/26,43,43,42.514999,42.877499,41.332829,156572000,1.002337654
2018/1/29,42.540001,42.540001,41.767502,41.990002,40.477306,202561600,0.979301568
2018/1/30,41.3825,41.842499,41.174999,41.7425,40.238724,184192800,0.994105692
2018/1/31,41.717499,42.110001,41.625,41.857498,40.349579,129915600,1.002754938
2018/2/1,41.7925,42.154999,41.689999,41.945,40.433929,188923200,1.002090474
2018/2/2,41.5,41.700001,40.025002,40.125,38.679497,346375200,0.956609846
2018/2/5,39.775002,40.970001,39,39.122501,37.7131,290954000,0.975015601
2018/2/6,38.7075,40.93,38.5,40.7575,39.2892,272975200,1.041791781
2018/2/7,40.772499,40.849998,39.767502,39.884998,38.448132,206434400,0.978592848
2018/2/8,40.072498,40.25,38.7575,38.787498,37.390179,217562000,0.972483388
2018/2/9,39.267502,39.4725,37.560001,39.102501,37.847511,282690400,1.008121251
2018/2/12,39.625,40.9725,39.377499,40.677502,39.37196,243278000,1.040278779
2018/2/13,40.487499,41.1875,40.412498,41.084999,39.766384,130196800,1.010017749
2018/2/14,40.759998,41.884998,40.720001,41.842499,40.499569,162579600,1.018437386
2018/2/15,42.447498,43.272499,42.25,43.247501,41.859478,204588800,1.033578348
2018/2/16,43.09,43.705002,42.942501,43.107498,41.723969,160704400,0.996762749
2018/2/20,43.012501,43.564999,42.855,42.962502,41.583626,135722000,0.996636409
2018/2/21,43.2075,43.529999,42.752499,42.767502,41.394882,149886400,0.995461158
2018/2/22,42.950001,43.487499,42.927502,43.125,41.74091,123967600,1.008359104
2018/2/23,43.4175,43.912498,43.384998,43.875,42.466835,135249600,1.017391304
2018/2/26,44.087502,44.8475,44.052502,44.7425,43.306488,152648800,1.01977208
2018/2/27,44.775002,45.119999,44.540001,44.5975,43.166153,155712400,0.996759233
2018/2/28,44.814999,45.154999,44.512501,44.529999,43.100819,151128400,0.99848644
2018/3/1,44.634998,44.945,43.165001,43.75,42.34584,195208000,0.982483741
2018/3/2,43.200001,44.075001,43.112499,44.052502,42.638641,153816000,1.006914331
2018/3/5,43.802502,44.435001,43.630001,44.205002,42.786251,113605600,1.003461778
2018/3/6,44.477501,44.5625,44.032501,44.1675,42.74995,95154000,0.999151634
2018/3/7,43.735001,43.962502,43.567501,43.7575,42.353111,126814000,0.990717156
2018/3/8,43.869999,44.279999,43.767502,44.235001,42.815285,95096400,1.010912438
2018/3/9,44.490002,45,44.3475,44.994999,43.550888,128740800,1.01718092
2018/3/12,45.072498,45.5975,45.052502,45.43,43.971928,128828400,1.009667763
2018/3/13,45.647499,45.875,44.810001,44.9925,43.548473,126774000,0.9903698
2018/3/14,45.080002,45.130001,44.452499,44.610001,43.178246,117473600,0.991498605
2018/3/15,44.625,45.060001,44.517502,44.662498,43.229061,90975200,1.001176799
2018/3/16,44.662498,44.779999,44.404999,44.505001,43.076622,157618800,0.996473619
2018/3/19,44.330002,44.3675,43.415001,43.825001,42.418446,133787200,0.984720818
2018/3/20,43.810001,44.200001,43.735001,43.810001,42.403927,78597600,0.99965773
2018/3/21,43.759998,43.772499,42.814999,42.817501,41.443279,148219600,0.977345355
2018/3/22,42.5,43.169998,42.150002,42.212502,40.857697,165963200,0.985870287
2018/3/23,42.0975,42.48,41.235001,41.235001,39.911564,164115200,0.976843329
2018/3/26,42.017502,43.275002,41.610001,43.192501,41.806248,150164800,1.047471807
2018/3/27,43.419998,43.787498,41.73,42.084999,40.734283,163690400,0.974358929
2018/3/28,41.8125,42.505001,41.297501,41.619999,40.28421,166674000,0.988950932
2018/3/29,41.952499,42.9375,41.724998,41.945,40.598782,153594000,1.00780877
2018/4/2,41.66,42.235001,41.1175,41.669998,40.332607,150347200,0.993443748
2018/4/3,41.91,42.1875,41.220001,42.0975,40.746387,121112000,1.010259228
2018/4/4,41.220001,43.002499,41.192501,42.9025,41.525551,138422000,1.019122276
2018/4/5,43.145,43.557499,43.02,43.200001,41.813499,107732800,1.006934351
2018/4/6,42.7425,43.119999,42.049999,42.095001,40.743973,140021200,0.974421297
2018/4/9,42.470001,43.272499,42.462502,42.512501,41.148064,116070800,1.009918042
2018/4/10,43.25,43.5,42.8825,43.3125,41.922394,113634400,1.018817971
2018/4/11,43.057499,43.48,42.924999,43.110001,41.726391,89726400,0.995324698
2018/4/12,43.352501,43.75,43.259998,43.535,42.137756,91557200,1.009858478
2018/4/13,43.695,43.959999,43.462502,43.682499,42.28051,100497200,1.003388056
2018/4/16,43.7575,44.047501,43.7075,43.955002,42.544277,86313600,1.006238265
2018/4/17,44.122501,44.735001,44.102501,44.560001,43.129852,106421600,1.013764054
2018/4/18,44.452499,44.705002,44.220001,44.459999,43.033062,83018000,0.99775579
2018/4/19,43.439999,43.8475,43.165001,43.200001,41.813499,139235200,0.971659963
2018/4/20,42.650002,42.805,41.357498,41.43,40.100307,261964400,0.959027756
2018/4/23,41.7075,41.73,41.022499,41.310001,39.984165,146062000,0.997103572
2018/4/24,41.4175,41.5825,40.305,40.735001,39.42762,134768000,0.986080852
2018/4/25,40.654999,41.355,40.602501,40.912498,39.599415,113528400,1.004357358
2018/4/26,41.029999,41.432499,40.842499,41.055,39.737343,111852000,1.003483092
2018/4/27,41,41.0825,40.157501,40.580002,39.277592,142623200,0.988430203
2018/4/30,40.532501,41.814999,40.459999,41.314999,39.988998,169709600,1.018112296
2018/5/1,41.602501,42.299999,41.317501,42.275002,40.918182,214277600,1.023236186
2018/5/2,43.807499,44.4375,43.450001,44.142502,42.725754,266157600,1.044175042
2018/5/3,43.970001,44.375,43.610001,44.2225,42.803181,136272800,1.001812267
2018/5/4,44.5625,46.0625,44.5425,45.9575,44.482498,224805200,1.039233422
2018/5/7,46.294998,46.9175,46.1875,46.290001,44.804325,169805600,1.007234967
2018/5/8,46.247501,46.555,45.9175,46.512501,45.019688,113611200,1.004806654
2018/5/9,46.637501,46.849998,46.305,46.84,45.336678,92844800,1.007041096
2018/5/10,46.935001,47.592499,46.912498,47.509998,45.985168,111957200,1.014303971
2018/5/11,47.372501,47.514999,46.862499,47.147499,45.810276,104848800,0.992370048
2018/5/14,47.252499,47.3825,46.965,47.037498,45.703396,83115200,0.997666875
2018/5/15,46.695,46.767502,46.275002,46.610001,45.288029,94780800,0.99091157
2018/5/16,46.517502,47.115002,46.5,47.044998,45.710678,76732400,1.009332697
2018/5/17,47,47.227501,46.59,46.747501,45.421623,69176000,0.993676331
2018/5/18,46.797501,46.952499,46.532501,46.577499,45.256443,73190800,0.996363399
2018/5/21,47,47.317501,46.727501,46.907501,45.577084,73603200,1.007085009
2018/5/22,47.095001,47.220001,46.695,46.790001,45.462914,60962800,0.99749507
2018/5/23,46.587502,47.125,46.439999,47.09,45.754414,80233600,1.006411605
2018/5/24,47.192501,47.209999,46.552502,47.037498,45.703396,92936000,0.998885071
2018/5/25,47.057499,47.412498,46.912498,47.145,45.80785,69844000,1.002285453
2018/5/29,46.900002,47.1875,46.717499,46.974998,45.642673,90056400,0.996394061
2018/5/30,46.93,47,46.695,46.875,45.545509,74762000,0.997871251
